,Name,T,S,K,r,q,Moneyness,Call Mkt Price,Put Mkt Price,Call Delta,Put Delta,Gamma,Vega,Call Theta,Put Theta,Call Rho,Put Rho,Call IV,Put IV
6230,220531-4825,0.37534246575342467,4662.85,4825.0,0.0023197122300839326,0.015,1.0519333071966024,87.5,325.5,0.31820666575586376,-0.6809230266733695,0.0007993420543214054,1002.0507293887808,-211.70296550362892,-211.15087399286892,-32.84242740708625,-122.1739342564012,0.15874904478834392,0.15874904478834387
6231,220531-4830,0.37534246575342467,4662.85,4830.0,0.0023197122300839326,0.015,1.053001416142643,85.45,328.35,0.3136229448127275,-0.6855067476165057,0.0007977816036323675,995.9095829538625,-209.51898486643336,-208.95552676574596,-32.07250603001491,-123.24319096152192,0.1580781483253495,0.15807814832534864
6232,220531-4840,0.37534246575342467,4662.85,4840.0,0.0023197122300839326,0.015,1.0551835471275575,81.45,334.35,0.3044061940235325,-0.6947234984057007,0.0007937242226944612,983.0119139660618,-205.17671748624323,-204.59006226325502,-30.572026562966535,-125.49613615200767,0.1568291335338956,0.15682913353389571
6233,220531-4850,0.37534246575342467,4662.85,4850.0,0.0023197122300839326,0.015,1.057365686400385,77.65,340.55,0.29531993871855255,-0.7038097537106807,0.0007887169234216263,969.628857401669,-200.90107015996045,-200.2912178146714,-29.144775909875676,-127.82231015645117,0.15567670034432,0.15567670034432093
6234,220531-4860,0.37534246575342467,4662.85,4860.0,0.0023197122300839326,0.015,1.0595593939587657,73.95,346.9,0.28623419886618273,-0.7128954935630505,0.0007829931551651823,955.5637866824134,-196.55097468102568,-195.91780922782428,-27.756550716865327,-130.20627674426262,0.15454397858574045,0.15454397858574057
6235,220531-4870,0.37534246575342467,4662.85,4870.0,0.0023197122300839326,0.015,1.0617184062351361,70.30000000000001,353.15,0.27713784506342237,-0.7219918473658108,0.0007770820924052662,940.829997640616,-191.98267267103589,-191.32654206675664,-26.386671894430656,-132.55228833278693,0.15331241437591353,0.1533124143759121
6236,220531-4875,0.37534246575342467,4662.85,4875.0,0.0023197122300839326,0.015,1.0628326665850436,68.55,356.5,0.2726048585096726,-0.7265248339195607,0.0007735032381921656,933.1983583564532,-189.76546365519843,-189.09750251854575,-25.729543856132988,-133.80940686983158,0.15277935616237392,0.15277935616237384
6237,220531-4880,0.37534246575342467,4662.85,4880.0,0.0023197122300839326,0.015,1.0639237616045911,66.85,359.79999999999995,0.2681555947535234,-0.7309740976757098,0.0007698688504017572,925.5587355703861,-187.5548353114598,-186.87527561365673,-25.091301980116057,-135.04787732258166,0.1522442525626076,0.1522442525626101
6238,220531-4890,0.37534246575342467,4662.85,4890.0,0.0023197122300839326,0.015,1.0660826951374356,63.5,366.35,0.2592772351246309,-0.7398524573046023,0.000762387923022605,909.8277988462382,-183.00866710738165,-182.30614225850073,-23.833443234269673,-137.50590898769417,0.15111917042602038,0.15111917042602102
6239,220531-4900,0.37534246575342467,4662.85,4900.0,0.0023197122300839326,0.015,1.0682765070848697,60.3,373.20000000000005,0.2504937372556571,-0.7486359551735761,0.0007538742858279152,893.5619663042175,-178.52542297082067,-177.7995850140274,-22.632998424433165,-140.07765595867988,0.1500974236362213,0.1500974236362214
6240,220531-4910,0.37534246575342467,4662.85,4910.0,0.0023197122300839326,0.015,1.0704586960861664,57.2,380.1,0.2417861494086481,-0.757343543020585,0.0007448433841130846,876.7735563194163,-173.96835151426666,-173.21931643517257,-21.469723566081687,-142.6678057578626,0.149063605145841,0.14906360514584116
6241,220531-4920,0.37534246575342467,4662.85,4920.0,0.0023197122300839326,0.015,1.0726408933757068,54.2,387.1,0.2331461979847512,-0.765983494444482,0.0007352099333716548,859.4405833411996,-169.35231563039414,-168.58008342899922,-20.343506607932124,-145.29501345724736,0.1480318896823409,0.148031889682341
6242,220531-4925,0.37534246575342467,4662.85,4925.0,0.0023197122300839326,0.015,1.073696851974813,52.8,390.55,0.2290262157784154,-0.7701034766508178,0.000730271006375812,850.9624751475824,-167.1414260586423,-166.35794325293145,-19.818876209787884,-146.59079401800716,0.1475535077267343,0.1475535077267349
6243,220531-4930,0.37534246575342467,4662.85,4930.0,0.0023197122300839326,0.015,1.0747879200546329,51.4,394.15,0.2248317122275157,-0.7742979802017176,0.000725006910717102,842.140566162545,-164.88433637278598,-164.0892550059247,-19.2928269024724,-147.9414570394586,0.1470843459471663,0.14708434594716804
6244,220531-4940,0.37534246575342467,4662.85,4940.0,0.0023197122300839326,0.015,1.076993562433453,48.65,401.5,0.21644577918222496,-0.7826839132470083,0.0007139395890712835,823.9888276792406,-160.31068568499086,-159.49217522460575,-18.26057098713225,-150.70016002822808,0.14615190230446587,0.14615190230446787
6245,220531-4950,0.37534246575342467,4662.85,4950.0,0.0023197122300839326,0.015,1.0791522130934603,46.05,408.8,0.2083241300415636,-0.7908055623876695,0.0007025560020140347,805.8021594375567,-155.7929644070256,-154.95148879556265,-17.28426888468005,-153.43974833673494,0.14523617057152566,0.14523617057152574
6246,220531-4960,0.37534246575342467,4662.85,4960.0,0.0023197122300839326,0.015,1.0813343720446849,43.55,416.3,0.20030133114627788,-0.7988283612829553,0.0006904923504380011,787.1844042493635,-151.27788226332456,-150.41320952956076,-16.345670101106442,-156.25457421069552,0.14435989912095848,0.14435989912095865
6247,220531-4970,0.37534246575342467,4662.85,4970.0,0.0023197122300839326,0.015,1.0835047181781163,41.2,423.9,0.19254547689974588,-0.8065842155294873,0.0006779532800115076,768.5807406789321,-146.8791566939121,-145.991402823459,-15.463914294025901,-159.10747593786175,0.1435525345682178,0.14355253456821754
6248,220531-4975,0.37534246575342467,4662.85,4975.0,0.0023197122300839326,0.015,1.0846076260114177,40.05,427.79999999999995,0.1886744639342289,-0.8104552284950043,0.0006714153531847079,759.0526415232322,-144.6596611747536,-143.76019275753856,-15.031927163957354,-160.57096825984812,0.14315682653218986,0.14315682653218317
6249,220531-4980,0.37534246575342467,4662.85,4980.0,0.0023197122300839326,0.015,1.0856987148109911,38.95,431.70000000000005,0.18492097502093016,-0.814208717408303,0.0006648219091558864,749.6730827261712,-142.5075278957331,-141.59646091736764,-14.6196945546567,-162.03544797931414,0.14279034855682016,0.14279034855682032
6250,220531-4990,0.37534246575342467,4662.85,4990.0,0.0023197122300839326,0.015,1.0878690298604403,36.8,439.5,0.17747916765312735,-0.8216505247761059,0.0006514291850942878,730.6441493606972,-138.14751164109904,-137.21336352604425,-13.812457403949557,-164.9628683628533,0.1420244550752533,0.14202445507525346
6251,220531-5000,0.37534246575342467,4662.85,5000.0,0.0023197122300839326,0.015,1.0900393057969215,34.8,447.45,0.17034686031089663,-0.8287828321183366,0.0006376545218637351,711.8449022056649,-133.96229980179953,-133.0050705500554,-13.061876963132901,-167.94694545628354,0.14135674657626504,0.14135674657626612
6252,220531-5010,0.37534246575342467,4662.85,5010.0,0.0023197122300839326,0.015,1.0922214585279204,32.85,455.5,0.16326794816526166,-0.8358617442639716,0.0006234956938186525,692.6204372684483,-129.7067652335851,-128.72633885954014,-12.33007942676834,-170.96857257745316,0.14066307230503566,0.14066307230503558
6253,220531-5020,0.37534246575342467,4662.85,5020.0,0.0023197122300839326,0.015,1.0943916798107107,31.0,463.6,0.15639825521394662,-0.8427314372152866,0.0006091156507672013,673.4252900296938,-125.51136803025828,-124.50786051952399,-11.635459130439326,-174.00860981537062,0.13999099223414016,0.13999099223414088
6254,220531-5025,0.37534246575342467,4662.85,5025.0,0.0023197122300839326,0.015,1.095470800123091,30.15,467.7,0.15315680820856362,-0.8459728842206696,0.0006018982261655197,664.1805481895625,-123.55136350479928,-122.53637341852605,-11.316733811258292,-175.54782970166917,0.13972202322815572,0.1397220232281567
6255,220531-5030,0.37534246575342467,4662.85,5030.0,0.0023197122300839326,0.015,1.0965857888533983,29.25,471.9,0.14972628458956846,-0.8494034078396648,0.0005943663604897014,654.2384317286159,-121.40570612247976,-120.3788855038331,-10.978182235693035,-177.1235247014466,0.13938093852320896,0.13938093852320796
6256,220531-5040,0.37534246575342467,4662.85,5040.0,0.0023197122300839326,0.015,1.0986840601701915,27.65,479.95,0.14350435763794647,-0.8556253347912868,0.0005800175516503435,635.9172095725448,-117.52282821199043,-116.47362237032347,-10.37827592260687,-180.14567318288064,0.1388085809681317,0.1388085809681346
6257,220531-5050,0.37534246575342467,4662.85,5050.0,0.0023197122300839326,0.015,1.1008660792527096,26.05,488.35,0.13716826367272286,-0.8619614287565104,0.0005649527865687943,616.7146838600457,-113.48175713798558,-112.40935417401778,-9.777497500445817,-183.29831941825378,0.13820719576836132,0.13820719576843915
6258,220531-5060,0.37534246575342467,4662.85,5060.0,0.0023197122300839326,0.015,1.1030481066219613,24.6,496.9,0.13124429076066305,-0.8678854016685701,0.0005499175901016464,598.2962782427329,-109.72653279546245,-108.6309327091938,-9.23359986836658,-186.50784644370913,0.13774595688140817,0.13774595688140862
6259,220531-5070,0.37534246575342467,4662.85,5070.0,0.0023197122300839326,0.015,1.1052180852329638,23.2,505.45000000000005,0.125438981145522,-0.8736907112837112,0.0005348252014390809,579.8037185787111,-105.95567950374404,-104.83699828078606,-8.70803342262,-189.71693753220865,0.13725288356095164,0.13725288356095616
6260,220531-5075,0.37534246575342467,4662.85,5075.0,0.0023197122300839326,0.015,1.1063090942550435,22.55,509.8,0.122674876011175,-0.8764548164180582,0.0005273025930784861,570.8352152936159,-104.16913465185739,-103.038854867749,-8.463638987400449,-191.34925542575644,0.13705788295621377,0.1370578829562134
6261,220531-5080,0.37534246575342467,4662.85,5080.0,0.0023197122300839326,0.015,1.1074242673565062,21.85,514.2,0.11973354750720573,-0.8793961449220276,0.0005194667280702958,561.1633486562074,-102.19290748168618,-101.05079716520436,-8.201349051709487,-193.00121206540828,0.13677430195070392,0.1367743019507053
6262,220531-5090,0.37534246575342467,4662.85,5090.0,0.0023197122300839326,0.015,1.1095821337513114,20.65,522.9,0.11451226340483897,-0.8846174290243943,0.0005046129957404166,543.726968212505,-98.76217902055598,-97.59710355299632,-7.751042269427427,-196.26679569408515,0.13642001280984814,0.13642001280984778
6263,220531-5100,0.37534246575342467,4662.85,5100.0,0.0023197122300839326,0.015,1.111776298967247,19.45,531.75,0.10924007805910836,-0.8898896143701249,0.0004894139261642367,525.7006143726984,-95.19276095378358,-94.00437237831157,-7.300386795999119,-199.58833200147865,0.1359968751699482,0.1359968751699504
6264,220531-5110,0.37534246575342467,4662.85,5110.0,0.0023197122300839326,0.015,1.1139462154166246,18.35,540.6,0.10429383618104159,-0.8948358562481916,0.00047455122751319847,508.42031283555065,-91.82536453015658,-90.61389481799525,-6.887279436775497,-202.90988217650153,0.13564342091481604,0.135643420914816
6265,220531-5120,0.37534246575342467,4662.85,5120.0,0.0023197122300839326,0.015,1.1161282686795113,17.3,549.55,0.09949524210065108,-0.8996344503285821,0.00045971549128316,491.28711575529167,-88.50904235283197,-87.2743755183698,-6.493164156066377,-206.269191553327,0.13530281338395966,0.13530281338395828
6266,220531-5125,0.37534246575342467,4662.85,5125.0,0.0023197122300839326,0.015,1.1172071105885013,16.8,554.0,0.09718348200473409,-0.9019462104244992,0.0004524167167323602,482.9069855436062,-86.89361039497157,-85.6474609849705,-6.305656270601161,-207.93962887334115,0.13513778126487358,0.13513778126487716
6267,220531-5130,0.37534246575342467,4662.85,5130.0,0.0023197122300839326,0.015,1.118298130485518,16.3,558.5,0.09486515020458619,-0.9042645422246469,0.0004450390082032717,474.40988333761203,-85.25342856004356,-83.99568058889206,-6.118582789017287,-209.62926772052407,0.13496103924211214,0.13496103924211086
6268,220531-5140,0.37534246575342467,4662.85,5140.0,0.0023197122300839326,0.015,1.1204924000659813,15.35,567.6,0.09037351708010985,-0.9087561753491233,0.0004303856211784383,457.68615236600584,-82.05320738702527,-80.7721463079614,-5.761416849137512,-213.04429356146633,0.1346399398516704,0.13463993985166994
6269,220531-5150,0.37534246575342467,4662.85,5150.0,0.0023197122300839326,0.015,1.1226622307905176,14.5,576.7,0.08625603860580314,-0.9128736538234301,0.0004163370631393624,442.059435260158,-79.12797439486138,-77.82383217910818,-5.442472279695177,-216.46000652627075,0.1344285931662736,0.13442859316627373
6270,220531-5160,0.37534246575342467,4662.85,5160.0,0.0023197122300839326,0.015,1.1248442933732592,13.65,585.8499999999999,0.08211549828197492,-0.9170141941472584,0.00040212927680274477,426.0346659299447,-76.09279269772324,-74.76545335966922,-5.123204367005381,-219.89416327111454,0.1341334078281478,0.13413340782815106
6271,220531-5170,0.37534246575342467,4662.85,5170.0,0.0023197122300839326,0.015,1.1270263642428922,12.85,595.05,0.07815640107770021,-0.9209732913515329,0.0003881701541242747,410.4149671816651,-73.15583754187695,-71.80530108152207,-4.823010588166763,-223.34739414981053,0.1338629564730914,0.1338629564731041
6272,220531-5175,0.37534246575342467,4662.85,5175.0,0.0023197122300839326,0.015,1.1281174027853074,12.5,599.7,0.07637333732985942,-0.9227563550993738,0.00038155589786403936,403.28243468643626,-71.86008375214242,-70.49794873063712,-4.691872315583252,-225.09296820599428,0.13381701010285393,0.13381701010285427
6273,220531-5180,0.37534246575342467,4662.85,5180.0,0.0023197122300839326,0.015,1.129196124784673,12.15,604.3,0.07458712899909734,-0.9245425634301359,0.000374955278551001,396.07922105863014,-70.53505170005327,-69.16143410300907,-4.560245617192222,-226.81928671308248,0.13373778414269874,0.13373778414269802
6274,220531-5190,0.37534246575342467,4662.85,5190.0,0.0023197122300839326,0.015,1.1313781884002467,11.45,613.6,0.07101000465786991,-0.9281196877713632,0.00036164657947820986,381.4525362957704,-67.83004479115371,-66.43323007180867,-4.297883782975802,-230.3103495364006,0.1335393722374058,0.13353937223740314
6275,220531-5200,0.37534246575342467,4662.85,5200.0,0.0023197122300839326,0.015,1.133560260302672,10.8,622.95,0.06762110574789987,-0.9315085866813334,0.000348696870927764,367.35119513426736,-65.24470607728144,-63.82469423563555,-4.053486799400537,-233.8193772103593,0.13337924092150058,0.13337924092150413
6276,220531-5210,0.37534246575342467,4662.85,5210.0,0.0023197122300839326,0.015,1.1357423404919964,10.15,632.3,0.06422999577496434,-0.9348996966542689,0.00033568331079838207,352.9934546171938,-62.58049160773304,-61.13728264378632,-3.8098061407185306,-237.32912120921168,0.13313535066812732,0.13313535066812865
6277,220531-5220,0.37534246575342467,4662.85,5220.0,0.0023197122300839326,0.015,1.1379244289682668,9.55,641.7,0.06103423068439224,-0.9380954617448409,0.00032307384894672667,339.2274090972694,-60.0510116971095,-58.58460561086194,-3.584221071443867,-240.85696079747132,0.13293742520888224,0.13293742520888188
6278,220531-5225,0.37534246575342467,4662.85,5225.0,0.0023197122300839326,0.015,1.138990625443063,9.3,646.35,0.05966370545289781,-0.9394659869763354,0.00031736768677500474,333.2586829854951,-58.99616290107195,-57.518390224896976,-3.490740701298663,-242.60265850951777,0.1329409488672801,0.13294094886728
6279,220531-5230,0.37534246575342467,4662.85,5230.0,0.0023197122300839326,0.015,1.1401065257315306,9.0,651.15,0.05805427309403751,-0.9410754193351957,0.0003109567997197676,326.17686025662164,-57.68344295202484,-56.193839743476445,-3.3779048785888763,-244.40406926215067,0.13280452488860597,0.1328045248886048
6280,220531-5240,0.37534246575342467,4662.85,5240.0,0.0023197122300839326,0.015,1.1422761694683237,8.5,660.5999999999999,0.05529522147432896,-0.9438344709549042,0.00029940691662547816,313.9055999216694,-55.485083877457576,-53.972399532219846,-3.1904648043040678,-247.95128672211194,0.1327361420791815,0.13273614207918225
6281,220531-5250,0.37534246575342467,4662.85,5250.0,0.0023197122300839326,0.015,1.1444457741075094,8.0,670.05,0.052531565908524674,-0.9465981265207085,0.0002878179224974294,301.4215473395348,-53.21888356402512,-51.683118082098055,-3.003011917871342,-251.49849136992597,0.13258689222061243,0.13258689222060016
6282,220531-5260,0.37534246575342467,4662.85,5260.0,0.0023197122300839326,0.015,1.1466403567729668,7.5,679.5999999999999,0.04974836428577715,-0.9493813281434561,0.00027608880439363397,288.64028961127553,-50.876143091489844,-49.31706450165043,-2.814987404664298,-255.08265863754116,0.13236202736922256,0.1323620273692207
